username,tweetcreatedts,text,tweet_clean,tweet_english
MRaedi,2021-12-16 22:18:26,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
ulinsnw,2021-12-16 22:18:21,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
HerinoorCh,2021-12-16 22:18:08,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
catalism96,2021-12-16 22:17:39,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
mitsufay,2021-12-16 22:17:11,"Namun, disisi lain.. ringannya gejala #omicron dan penularan yg lebih cepat malah diartikan beberapa ilmuwan ini merupakan akhir dari pandemi, karena virus melemah dan malah akan membuat peningkatan kekebalan alami.. kita lihat saja bagaimana di UK ya..","Namun, disisi lain.. ringannya gejala dan penularan yg lebih cepat malah diartikan beberapa ilmuwan ini merupakan akhir dari pandemi, karena virus melemah dan malah akan membuat peningkatan kekebalan alami.. kita lihat saja bagaimana di UK ya..","However, on the other hand ... the symptoms of symptoms and transmission that faster is actually interpreted by some scientists this is the end of a pandemic, because the virus weakens and instead will make an increase in natural immunity .. We just see how in the UK ..."
Timmy41557226,2021-12-16 22:17:07,Jumlah kasus #omicron di Afrika Selatan juga sudah mencapai 98 persen. Menggantikan Delta. Lambat laun Omicron akan menyebar ke seluruh Dunia. Kita lihat saja UK dalam beberapa hari sudah menjadi puluhan ribu kasus. 40 persen varian di London saat ini sudah Omicron. https://t.co/w9L6UkMG3b,Jumlah kasus di Afrika Selatan juga sudah mencapai persen. Menggantikan Delta. Lambat laun Omicron akan menyebar ke seluruh Dunia. Kita lihat saja UK dalam beberapa hari sudah menjadi puluhan ribu kasus. persen varian di London saat ini sudah Omicron.,The number of cases in South Africa has also reached percent.Replace Delta.Gradually Omicron will spread throughout the world.We just see the UK in a few days has become tens of thousands of cases.Percent of variants in London are currently Omicron.
lakunaselaksa,2021-12-16 22:15:48,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
muhsinsyihab,2021-12-16 22:15:43,"""Terakhir saya minta seluruh warga maupun pejabat negara untuk menahan diri tidak berpergian ke luar negeri,"" kata Presiden Jokowi. #Omicron 

https://t.co/oCnlw4qyJO","""Terakhir saya minta seluruh warga maupun pejabat negara untuk menahan diri tidak berpergian ke luar negeri,"" kata Presiden Jokowi.","""Finally I asked all citizens and state officials to refrain from traveling abroad,"" said President Jokowi."
dewi_cd,2021-12-16 22:15:26,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
bubadibacut,2021-12-16 22:15:16,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
milhan35467202,2021-12-16 22:14:01,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
gordengbango,2021-12-16 22:13:59,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
tsupersubs,2021-12-16 22:13:42,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
raden_hayati,2021-12-16 22:13:41,"Data menunjukkan puncak grafik #omicron bisa dicapai dalam 3-4 minggu, sedangkan kita bisa mencapai puncak grafik Delta kemarin selama kurang lebih 6-8 minggu. Bisa dibayangkan betapa kacaunya apabila ini terjadi..","Data menunjukkan puncak grafik bisa dicapai dalam $NUMBER$ minggu, sedangkan kita bisa mencapai puncak grafik Delta kemarin selama kurang lebih $NUMBER$ minggu. Bisa dibayangkan betapa kacaunya apabila ini terjadi..","Data shows the peak of the graph can be achieved in $ number $ week, while we can reach the top of the delta chart yesterday for approximately $ number $ week.You can imagine how geld is if this happens ..."
raden_hayati,2021-12-16 22:13:30,"Namun, disisi lain.. ringannya gejala #omicron dan penularan yg lebih cepat malah diartikan beberapa ilmuwan ini merupakan akhir dari pandemi, karena virus melemah dan malah akan membuat peningkatan kekebalan alami.. kita lihat saja bagaimana di UK ya..","Namun, disisi lain.. ringannya gejala dan penularan yg lebih cepat malah diartikan beberapa ilmuwan ini merupakan akhir dari pandemi, karena virus melemah dan malah akan membuat peningkatan kekebalan alami.. kita lihat saja bagaimana di UK ya..","However, on the other hand ... the symptoms of symptoms and transmission that faster is actually interpreted by some scientists this is the end of a pandemic, because the virus weakens and instead will make an increase in natural immunity .. We just see how in the UK ..."
coriiiander,2021-12-16 22:13:07,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
raden_hayati,2021-12-16 22:13:01,Jumlah kasus #omicron di Afrika Selatan juga sudah mencapai 98 persen. Menggantikan Delta. Lambat laun Omicron akan menyebar ke seluruh Dunia. Kita lihat saja UK dalam beberapa hari sudah menjadi puluhan ribu kasus. 40 persen varian di London saat ini sudah Omicron. https://t.co/w9L6UkMG3b,Jumlah kasus di Afrika Selatan juga sudah mencapai persen. Menggantikan Delta. Lambat laun Omicron akan menyebar ke seluruh Dunia. Kita lihat saja UK dalam beberapa hari sudah menjadi puluhan ribu kasus. persen varian di London saat ini sudah Omicron.,The number of cases in South Africa has also reached percent.Replace Delta.Gradually Omicron will spread throughout the world.We just see the UK in a few days has become tens of thousands of cases.Percent of variants in London are currently Omicron.
ArhamMr3,2021-12-16 22:12:49,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
AryoBayuUtama,2021-12-16 22:12:35,"Namun, disisi lain.. ringannya gejala #omicron dan penularan yg lebih cepat malah diartikan beberapa ilmuwan ini merupakan akhir dari pandemi, karena virus melemah dan malah akan membuat peningkatan kekebalan alami.. kita lihat saja bagaimana di UK ya..","Namun, disisi lain.. ringannya gejala dan penularan yg lebih cepat malah diartikan beberapa ilmuwan ini merupakan akhir dari pandemi, karena virus melemah dan malah akan membuat peningkatan kekebalan alami.. kita lihat saja bagaimana di UK ya..","However, on the other hand ... the symptoms of symptoms and transmission that faster is actually interpreted by some scientists this is the end of a pandemic, because the virus weakens and instead will make an increase in natural immunity .. We just see how in the UK ..."
raden_hayati,2021-12-16 22:12:34,"Gejala yg ringan dan tidak khas ini terkadang malah membuat bahaya, orang tidak sadar sedang terinfeksi. Penyebaran #Omicron menjadi semakin luas..","Gejala yg ringan dan tidak khas ini terkadang malah membuat bahaya, orang tidak sadar sedang terinfeksi. Penyebaran menjadi semakin luas..","These symptoms that are light and not actually make a danger, people unconscious are infected.The spread becomes wider .."
raden_hayati,2021-12-16 22:12:20,"Bagaimana gejalanya? Sejauh ini data di dunia menyatakan lebih ringan dibanding Delta. Gejala #omicron didominasi badan pegal2, meriang, pilek dan radang tenggorokan ringan. Batuk kering dan anosmia seperti pada Delta sedikit dilaporkan.","Bagaimana gejalanya? Sejauh ini data di dunia menyatakan lebih ringan dibanding Delta. Gejala didominasi badan pegal2, meriang, pilek dan radang tenggorokan ringan. Batuk kering dan anosmia seperti pada Delta sedikit dilaporkan.","What are the symptoms?So far the data in the world expressed lighter than Delta.Symptoms are dominated by pegal, fell, colds and light throat.Dry cough and anosmia like the delta is a little reported."
iyaalien,2021-12-16 22:12:13,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
yetty_soerjadi,2021-12-16 22:12:12,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
rainbowulalaa,2021-12-16 22:12:06,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
raden_hayati,2021-12-16 22:12:04,"Mutasi umumnya terjadi pada negara yg jumlah imunitas warganya rendah.. pada kasus ini Afrika Selatan, tinggi kasus HIVnya dan tingkat vaksinnya rendah.. mutasi #Omicron terbentuk dipengaruhi virus yg lain..","Mutasi umumnya terjadi pada negara yg jumlah imunitas warganya rendah.. pada kasus ini Afrika Selatan, tinggi kasus HIVnya dan tingkat vaksinnya rendah.. mutasi terbentuk dipengaruhi virus yg lain..",Mutations generally occur in countries with low citizens' immunity
raden_hayati,2021-12-16 22:11:53,"Baju baru bukan berarti tidak dikenali, swab PCR dan antigen tetap dapat mendeteksi #omicron .","Baju baru bukan berarti tidak dikenali, swab PCR dan antigen tetap dapat mendeteksi .","New clothes do not mean not recognized, PCR swab and antigens can still detect."
raden_hayati,2021-12-16 22:11:47,"#Omicron ini seperti virus Corona dengan ""Baju Baru"" . Karena mutasi terjadi dalam jumlah yg banyak sehingga ""kurang"" dikenali oleh antibody di tubuh kita. Ini menyebabkan kasus reinfeksi di beberapa negara terjadi.","ini seperti virus Corona dengan ""Baju Baru"" . Karena mutasi terjadi dalam jumlah yg banyak sehingga ""kurang"" dikenali oleh antibody di tubuh kita. Ini menyebabkan kasus reinfeksi di beberapa negara terjadi.","It's like a Corona virus with ""new clothes"".Because mutations occur in large quantities so that ""less"" is recognized by antibodies in our body.This causes reinfection cases in several countries to occur."
raden_hayati,2021-12-16 22:11:37,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
rahrjopr,2021-12-16 22:11:01,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
andrewmw_,2021-12-16 22:10:55,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
Elektrash_20,2021-12-16 22:10:45,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
gilaasabie,2021-12-16 22:10:24,"Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan #Omicron di Dunia..","Omicron sudah ditemukan di Indonesia, jangan panik ! Mari kita bahas tipis2 bagaimana perkembangan di Dunia..","Omicron has been found in Indonesia, don't panic!Let's discuss thinly how developments in the world ..."
